Country,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,total_vaccinations,vaccinated,fully_vaccinated,people_vaccinated_per_hundred,population,Date,A_Date
G,Guyana,7317,19,172,0,0,0,0,0,0,786559,2021-01-25,2021-01-15
G,Guyana,7581,53,176,1,0,0,0,0,0,786559,2021-01-30,2021-01-15
G,Guyana,7887,107,179,2,0,0,0,0,0,786559,2021-02-05,2021-02-15
G,Guyana,8092,51,182,1,0,0,0,0,0,786559,2021-02-10,2021-02-15
G,Guyana,8232,1,186,0,0,668,668,0,0.08,786559,2021-02-15,2021-02-15
G,Guyana,8399,42,189,0,0,0,0,0,0,786559,2021-02-20,2021-02-15
G,Guyana,8485,28,195,3,0,0,0,0,0,786559,2021-02-25,2021-02-15
G,Guyana,8729,30,200,1,0,0,0,0,0,786559,2021-03-05,2021-03-15
G,Guyana,8928,81,205,1,0,0,0,0,0,786559,2021-03-10,2021-03-15
G,Guyana,9187,27,207,0,0,0,0,0,0,786559,2021-03-15,2021-03-15
G,Guyana,9585,99,214,2,0,0,0,0,0,786559,2021-03-20,2021-03-15
G,Guyana,9898,78,223,3,0,0,0,0,0,786559,2021-03-25,2021-03-15
G,Guyana,10192,10,231,2,0,0,0,0,0,786559,2021-03-30,2021-03-15
G,Guyana,10606,26,246,3,0,0,0,0,0,786559,2021-04-05,2021-04-15
G,Guyana,11044,86,252,0,0,0,0,0,0,786559,2021-04-10,2021-04-15
G,Guyana,11527,153,263,3,0,73600,73000,600,9.28,786559,2021-04-15,2021-04-15
G,Guyana,11972,71,273,2,0,0,0,0,0,786559,2021-04-20,2021-04-15
G,Guyana,12703,103,284,5,0,0,0,0,0,786559,2021-04-25,2021-04-15
G,Guyana,13283,177,296,1,0,0,0,0,0,786559,2021-04-30,2021-04-15
G,Guyana,13829,173,308,2,0,0,0,0,0,786559,2021-05-05,2021-05-15
G,Guyana,14442,80,327,2,0,0,0,0,0,786559,2021-05-10,2021-05-15
G,Guyana,15168,180,338,3,0,0,0,0,0,786559,2021-05-15,2021-05-15
H,Haiti,2,2,0,0,0,0,0,0,0,11402533,2020-03-20,2020-03-15
H,Haiti,7,0,0,0,0,0,0,0,0,11402533,2020-03-25,2020-03-15
H,Haiti,15,7,0,0,0,0,0,0,0,11402533,2020-03-30,2020-04-15
H,Haiti,18,0,0,0,0,0,0,0,0,11402533,2020-04-05,2020-04-15
H,Haiti,30,3,2,1,0,0,0,0,0,11402533,2020-04-10,2020-04-15
H,Haiti,40,0,3,0,0,0,0,0,0,11402533,2020-04-15,2020-04-15
H,Haiti,44,0,3,0,0,0,0,0,0,11402533,2020-04-20,2020-04-15
H,Haiti,72,10,5,2,0,0,0,0,0,11402533,2020-04-25,2020-04-15
H,Haiti,76,0,6,0,0,0,0,0,0,11402533,2020-04-30,2020-05-15
H,Haiti,88,3,9,1,0,0,0,0,0,11402533,2020-05-05,2020-05-15
H,Haiti,146,17,12,0,0,0,0,0,0,11402533,2020-05-10,2020-05-15
H,Haiti,234,15,18,0,0,0,0,0,0,11402533,2020-05-15,2020-05-15
H,Haiti,533,77,21,1,0,0,0,0,0,11402533,2020-05-20,2020-05-15
H,Haiti,865,53,26,1,0,0,0,0,0,11402533,2020-05-25,2020-05-15
H,Haiti,1443,123,35,1,0,0,0,0,0,11402533,2020-05-30,2020-06-15
H,Haiti,2604,97,50,2,0,0,0,0,0,11402533,2020-06-05,2020-06-15
H,Haiti,3538,204,54,3,0,0,0,0,0,11402533,2020-06-10,2020-06-15
H,Haiti,4165,224,70,6,0,0,0,0,0,11402533,2020-06-15,2020-06-15
H,Haiti,4916,228,84,2,0,0,0,0,0,11402533,2020-06-20,2020-06-15
H,Haiti,5324,108,89,1,0,0,0,0,0,11402533,2020-06-25,2020-06-15
H,Haiti,5847,125,104,6,0,0,0,0,0,11402533,2020-06-30,2020-07-15
H,Haiti,6230,129,110,0,0,0,0,0,0,11402533,2020-07-05,2020-07-15
H,Haiti,6486,54,123,6,0,0,0,0,0,11402533,2020-07-10,2020-07-15
H,Haiti,6727,0,141,2,0,0,0,0,0,11402533,2020-07-15,2020-07-15
H,Haiti,7053,78,146,0,0,0,0,0,0,11402533,2020-07-20,2020-07-15
H,Haiti,7197,30,154,0,0,0,0,0,0,11402533,2020-07-25,2020-07-15
H,Haiti,7371,31,158,0,0,0,0,0,0,11402533,2020-07-30,2020-08-15
H,Haiti,7511,35,166,1,0,0,0,0,0,11402533,2020-08-05,2020-08-15
H,Haiti,7611,12,182,5,0,0,0,0,0,11402533,2020-08-10,2020-08-15
H,Haiti,7810,29,192,0,0,0,0,0,0,11402533,2020-08-15,2020-08-15
H,Haiti,7949,28,196,0,0,0,0,0,0,11402533,2020-08-20,2020-08-15
H,Haiti,8110,28,196,0,0,0,0,0,0,11402533,2020-08-25,2020-08-15
H,Haiti,8174,13,201,0,0,0,0,0,0,11402533,2020-08-30,2020-09-15
H,Haiti,8326,68,212,6,0,0,0,0,0,11402533,2020-09-05,2020-09-15
H,Haiti,8376,14,214,0,0,0,0,0,0,11402533,2020-09-10,2020-09-15
H,Haiti,8493,15,219,0,0,0,0,0,0,11402533,2020-09-15,2020-09-15
H,Haiti,8600,44,221,1,0,0,0,0,0,11402533,2020-09-20,2020-09-15
H,Haiti,8646,0,225,0,0,0,0,0,0,11402533,2020-09-25,2020-09-15
H,Haiti,8740,0,227,0,0,0,0,0,0,11402533,2020-09-30,2020-10-15
H,Haiti,8819,27,229,0,0,0,0,0,0,11402533,2020-10-05,2020-10-15
H,Haiti,8854,0,230,0,0,0,0,0,0,11402533,2020-10-10,2020-10-15
H,Haiti,8908,21,231,1,0,0,0,0,0,11402533,2020-10-15,2020-10-15
H,Haiti,8925,0,231,0,0,0,0,0,0,11402533,2020-10-20,2020-10-15
H,Haiti,9015,16,231,0,0,0,0,0,0,11402533,2020-10-25,2020-10-15
H,Haiti,9054,8,232,0,0,0,0,0,0,11402533,2020-10-30,2020-11-15
H,Haiti,9100,46,232,0,0,0,0,0,0,11402533,2020-11-05,2020-11-15
H,Haiti,9127,0,232,0,0,0,0,0,0,11402533,2020-11-10,2020-11-15
H,Haiti,9168,0,232,0,0,0,0,0,0,11402533,2020-11-15,2020-11-15
H,Haiti,9208,17,232,0,0,0,0,0,0,11402533,2020-11-20,2020-11-15
H,Haiti,9229,5,232,0,0,0,0,0,0,11402533,2020-11-25,2020-11-15
H,Haiti,9272,8,232,0,0,0,0,0,0,11402533,2020-11-30,2020-12-15
H,Haiti,9347,34,233,0,0,0,0,0,0,11402533,2020-12-05,2020-12-15
H,Haiti,9434,35,233,0,0,0,0,0,0,11402533,2020-12-10,2020-12-15
H,Haiti,9565,56,234,0,0,0,0,0,0,11402533,2020-12-15,2020-12-15
H,Haiti,9674,26,234,0,0,0,0,0,0,11402533,2020-12-20,2020-12-15
H,Haiti,9846,0,235,0,0,0,0,0,0,11402533,2020-12-25,2020-12-15
H,Haiti,9999,41,236,0,0,0,0,0,0,11402533,2020-12-30,2020-01-15
H,Haiti,10127,0,236,0,0,0,0,0,0,11402533,2021-01-05,2021-01-15
H,Haiti,10241,0,237,0,0,0,0,0,0,11402533,2021-01-10,2021-01-15
H,Haiti,10569,154,238,0,0,0,0,0,0,11402533,2021-01-15,2021-01-15
H,Haiti,10907,55,240,0,0,0,0,0,0,11402533,2021-01-20,2021-01-15
H,Haiti,11099,0,243,0,0,0,0,0,0,11402533,2021-01-25,2021-01-15
H,Haiti,11460,58,245,1,0,0,0,0,0,11402533,2021-01-30,2021-02-15
H,Haiti,11692,0,245,0,0,0,0,0,0,11402533,2021-02-05,2021-02-15
H,Haiti,11969,61,246,0,0,0,0,0,0,11402533,2021-02-10,2021-02-15
H,Haiti,12143,0,247,0,0,0,0,0,0,11402533,2021-02-15,2021-02-15
H,Haiti,12254,48,247,0,0,0,0,0,0,11402533,2021-02-20,2021-02-15
H,Haiti,12352,0,247,0,0,0,0,0,0,11402533,2021-02-25,2021-03-15
H,Haiti,12536,0,250,0,0,0,0,0,0,11402533,2021-03-05,2021-03-15
H,Haiti,12594,58,251,0,0,0,0,0,0,11402533,2021-03-10,2021-03-15
H,Haiti,12632,0,250,0,0,0,0,0,0,11402533,2021-03-15,2021-03-15
H,Haiti,12700,12,251,0,0,0,0,0,0,11402533,2021-03-20,2021-03-15
H,Haiti,12732,0,251,0,0,0,0,0,0,11402533,2021-03-25,2021-03-15
H,Haiti,12788,0,252,0,0,0,0,0,0,11402533,2021-04-05,2021-04-15
H,Haiti,12840,24,252,0,0,0,0,0,0,11402533,2021-04-10,2021-04-15
H,Haiti,12857,2,252,1,0,0,0,0,0,11402533,2021-04-15,2021-04-15
H,Haiti,12918,0,251,0,0,0,0,0,0,11402533,2021-04-20,2021-04-15
H,Haiti,12958,14,251,0,0,0,0,0,0,11402533,2021-04-25,2021-04-15
H,Haiti,13056,39,254,0,0,0,0,0,0,11402533,2021-04-30,2021-04-15
H,Haiti,13149,14,260,3,0,0,0,0,0,11402533,2021-05-05,2021-05-15
H,Haiti,13164,0,263,0,0,0,0,0,0,11402533,2021-05-10,2021-05-15
H,Haiti,13353,85,271,2,0,0,0,0,0,11402533,2021-05-15,2021-05-15
H,Honduras,3,1,0,0,0,0,0,0,0,9904608,2020-03-15,2020-03-15
H,Honduras,24,12,0,0,0,0,0,0,0,9904608,2020-03-20,2020-03-15
H,Honduras,36,6,0,0,0,0,0,0,0,9904608,2020-03-25,2020-03-15
H,Honduras,139,29,7,4,0,0,0,0,0,9904608,2020-03-30,2020-03-15
H,Honduras,268,4,22,7,0,0,0,0,0,9904608,2020-04-05,2020-04-15
H,Honduras,382,39,23,0,0,0,0,0,0,9904608,2020-04-10,2020-04-15
H,Honduras,419,12,31,5,0,0,0,0,0,9904608,2020-04-15,2020-04-15
H,Honduras,477,5,46,0,0,0,0,0,0,9904608,2020-04-20,2020-04-15
H,Honduras,627,36,59,4,0,0,0,0,0,9904608,2020-04-25,2020-04-15
H,Honduras,771,33,71,5,0,0,0,0,0,9904608,2020-04-30,2020-04-15
H,Honduras,1270,92,93,10,0,0,0,0,0,9904608,2020-05-05,2020-05-15
H,Honduras,1972,142,108,0,0,0,0,0,0,9904608,2020-05-10,2020-05-15
H,Honduras,2460,142,134,1,0,0,0,0,0,9904608,2020-05-15,2020-05-15
H,Honduras,2955,0,147,0,0,0,0,0,0,9904608,2020-05-20,2020-05-15
H,Honduras,4189,239,182,2,0,0,0,0,0,9904608,2020-05-25,2020-05-15
H,Honduras,5094,342,201,5,0,0,0,0,0,9904608,2020-05-30,2020-05-15
H,Honduras,5971,91,248,5,0,0,0,0,0,9904608,2020-06-05,2020-06-15
H,Honduras,7360,425,290,19,0,0,0,0,0,9904608,2020-06-10,2020-06-15
H,Honduras,9178,320,322,10,0,0,0,0,0,9904608,2020-06-15,2020-06-15
H,Honduras,12306,1048,358,9,0,0,0,0,0,9904608,2020-06-20,2020-06-15
H,Honduras,15366,795,426,9,0,0,0,0,0,9904608,2020-06-25,2020-06-15
H,Honduras,19558,740,497,12,0,0,0,0,0,9904608,2020-06-30,2020-06-15
H,Honduras,23943,1022,639,10,0,0,0,0,0,9904608,2020-07-05,2020-07-15
H,Honduras,27053,669,750,46,0,0,0,0,0,9904608,2020-07-10,2020-07-15
H,Honduras,30036,930,825,18,0,0,0,0,0,9904608,2020-07-15,2020-07-15
H,Honduras,34611,776,935,35,0,0,0,0,0,9904608,2020-07-20,2020-07-15
H,Honduras,38438,879,1098,37,0,0,0,0,0,9904608,2020-07-25,2020-07-15
H,Honduras,41426,482,1312,53,0,0,0,0,0,9904608,2020-07-30,2020-07-15
H,Honduras,45098,799,1423,23,0,0,0,0,0,9904608,2020-08-05,2020-08-15
H,Honduras,47872,418,1506,11,0,0,0,0,0,9904608,2020-08-10,2020-08-15
H,Honduras,49979,512,1567,19,0,0,0,0,0,9904608,2020-08-15,2020-08-15
H,Honduras,52819,521,1619,11,0,0,0,0,0,9904608,2020-08-20,2020-08-15
H,Honduras,55877,398,1703,20,0,0,0,0,0,9904608,2020-08-25,2020-08-15
H,Honduras,60174,529,1858,16,0,0,0,0,0,9904608,2020-08-30,2020-08-15
H,Honduras,64352,554,2006,22,0,0,0,0,0,9904608,2020-09-05,2020-09-15
H,Honduras,65802,205,2049,5,0,0,0,0,0,9904608,2020-09-10,2020-09-15
H,Honduras,68620,0,2087,0,0,0,0,0,0,9904608,2020-09-15,2020-09-15
H,Honduras,71616,473,2184,18,0,0,0,0,0,9904608,2020-09-20,2020-09-15
H,Honduras,73840,647,2271,22,0,0,0,0,0,9904608,2020-09-25,2020-09-15
H,Honduras,76900,802,2353,30,0,0,0,0,0,9904608,2020-09-30,2020-09-15
H,Honduras,80020,391,2433,11,0,0,0,0,0,9904608,2020-10-05,2020-10-15
H,Honduras,83146,594,2504,12,0,0,0,0,0,9904608,2020-10-10,2020-10-15
H,Honduras,86089,631,2552,19,0,0,0,0,0,9904608,2020-10-15,2020-10-15
H,Honduras,90232,851,2582,6,0,0,0,0,0,9904608,2020-10-20,2020-10-15
H,Honduras,93214,490,2623,6,0,0,0,0,0,9904608,2020-10-25,2020-10-15
H,Honduras,96888,738,2669,8,0,0,0,0,0,9904608,2020-10-30,2020-10-15
H,Honduras,99347,223,2736,6,0,0,0,0,0,9904608,2020-11-05,2020-11-15
H,Honduras,100804,231,2780,15,0,0,0,0,0,9904608,2020-11-10,2020-11-15
H,Honduras,103102,547,2823,1,0,0,0,0,0,9904608,2020-11-15,2020-11-15
H,Honduras,103551,63,2853,14,0,0,0,0,0,9904608,2020-11-20,2020-11-15
H,Honduras,106116,905,2888,19,0,0,0,0,0,9904608,2020-11-25,2020-11-15
H,Honduras,108253,365,2918,9,0,0,0,0,0,9904608,2020-11-30,2020-11-15
H,Honduras,109960,200,2941,3,0,0,0,0,0,9904608,2020-12-05,2020-12-15
H,Honduras,113207,415,2968,7,0,0,0,0,0,9904608,2020-12-10,2020-12-15
H,Honduras,114943,301,3001,12,0,0,0,0,0,9904608,2020-12-15,2020-12-15
H,Honduras,117022,810,3027,4,0,0,0,0,0,9904608,2020-12-20,2020-12-15
H,Honduras,118659,623,3061,7,0,0,0,0,0,9904608,2020-12-25,2020-12-15
H,Honduras,120912,0,3111,0,0,0,0,0,0,9904608,2020-12-30,2020-12-15
H,Honduras,123822,424,3186,5,0,0,0,0,0,9904608,2021-01-05,2021-01-15
H,Honduras,127945,1002,3273,9,0,0,0,0,0,9904608,2021-01-10,2021-01-15
H,Honduras,132412,449,3344,9,0,0,0,0,0,9904608,2021-01-15,2021-01-15
H,Honduras,136898,830,3406,15,0,0,0,0,0,9904608,2021-01-20,2021-01-15
H,Honduras,141984,1055,3462,15,0,0,0,0,0,9904608,2021-01-25,2021-01-15
H,Honduras,147100,990,3592,17,0,0,0,0,0,9904608,2021-01-30,2021-01-15
H,Honduras,153253,1028,3694,25,0,0,0,0,0,9904608,2021-02-05,2021-02-15
H,Honduras,157468,862,3806,17,0,0,0,0,0,9904608,2021-02-10,2021-02-15
H,Honduras,160983,812,3893,27,0,0,0,0,0,9904608,2021-02-15,2021-02-15
H,Honduras,164495,418,3992,17,0,0,0,0,0,9904608,2021-02-20,2021-02-15
H,Honduras,168243,749,4099,23,0,0,0,0,0,9904608,2021-02-25,2021-02-15
H,Honduras,172577,0,4231,0,0,0,0,0,0,9904608,2021-03-05,2021-03-15
H,Honduras,175442,934,4301,4,0,0,0,0,0,9904608,2021-03-10,2021-03-15
H,Honduras,178925,648,4360,26,0,0,0,0,0,9904608,2021-03-15,2021-03-15
H,Honduras,181931,574,4430,8,0,0,0,0,0,9904608,2021-03-20,2021-03-15
H,Honduras,185484,663,4527,21,0,0,0,0,0,9904608,2021-03-25,2021-03-15
H,Honduras,188514,539,4599,14,0,0,0,0,0,9904608,2021-03-30,2021-03-15
H,Honduras,191136,505,4681,37,0,0,0,0,0,9904608,2021-04-05,2021-04-15
H,Honduras,195525,977,4770,4,0,0,0,0,0,9904608,2021-04-10,2021-04-15
H,Honduras,198975,761,4929,24,0,0,0,0,0,9904608,2021-04-15,2021-04-15
H,Honduras,202413,736,4976,13,0,0,0,0,0,9904608,2021-04-20,2021-04-15
H,Honduras,206907,1211,5141,46,0,0,0,0,0,9904608,2021-04-25,2021-04-15
H,Honduras,212333,1257,5281,20,0,0,0,0,0,9904608,2021-04-30,2021-04-15
H,Honduras,216964,1131,5439,53,0,0,0,0,0,9904608,2021-05-05,2021-05-15
H,Honduras,220185,897,5665,48,0,0,0,0,0,9904608,2021-05-10,2021-05-15
H,Honduras,225964,2042,5954,56,0,114225,108538,5687,1.1,9904608,2021-05-15,2021-05-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-02-05,2020-02-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-02-10,2020-02-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-02-15,2020-02-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-02-20,2020-02-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-02-25,2020-02-15
H,Hong Kong,0,0,0,0,30593,0,0,0,0,7496988,2020-02-29,2020-02-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-03-05,2020-03-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-03-10,2020-03-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-03-15,2020-03-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-03-20,2020-03-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-03-25,2020-03-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-03-30,2020-03-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-04-05,2020-04-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-04-10,2020-04-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-04-15,2020-04-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-04-20,2020-04-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-04-25,2020-04-15
H,Hong Kong,0,0,0,0,162935,0,0,0,0,7496988,2020-04-30,2020-04-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-05-05,2020-05-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-05-10,2020-05-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-05-15,2020-05-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-05-20,2020-05-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-05-25,2020-05-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-05-30,2020-05-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-06-05,2020-06-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-06-10,2020-06-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-06-15,2020-06-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-06-20,2020-06-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-06-25,2020-06-15
H,Hong Kong,0,0,0,0,347434,0,0,0,0,7496988,2020-06-30,2020-06-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-07-05,2020-07-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-07-10,2020-07-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-07-15,2020-07-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-07-20,2020-07-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-07-25,2020-07-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-07-30,2020-07-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-08-05,2020-08-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-08-10,2020-08-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-08-15,2020-08-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-08-20,2020-08-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-08-25,2020-08-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-08-30,2020-08-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-09-05,2020-09-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-09-10,2020-09-15
H,Hong Kong,0,0,0,0,3201483,0,0,0,0,7496988,2020-09-15,2020-09-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-09-20,2020-09-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-09-25,2020-09-15
H,Hong Kong,0,0,0,0,3444257,0,0,0,0,7496988,2020-09-30,2020-09-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-10-05,2020-10-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-10-10,2020-10-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-10-15,2020-10-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-10-20,2020-10-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-10-25,2020-10-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-10-30,2020-10-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-11-05,2020-11-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-11-10,2020-11-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-11-15,2020-11-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-11-20,2020-11-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-11-25,2020-11-15
H,Hong Kong,0,0,0,0,4421227,0,0,0,0,7496988,2020-11-30,2020-11-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-12-05,2020-12-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-12-10,2020-12-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-12-15,2020-12-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-12-20,2020-12-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-12-25,2020-12-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2020-12-30,2020-12-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2021-01-05,2021-01-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2021-01-10,2021-01-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2021-01-15,2021-01-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2021-01-20,2021-01-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2021-01-25,2021-01-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2021-01-30,2021-01-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2021-02-05,2021-02-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2021-02-10,2021-02-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2021-02-15,2021-02-15
H,Hong Kong,0,0,0,0,0,0,0,0,0,7496988,2021-02-20,2021-02-15
H,Hong Kong,0,0,0,0,0,579,579,0,0.01,7496988,2021-02-25,2021-02-15
H,Hong Kong,0,0,0,0,0,72376,72374,2,0.97,7496988,2021-03-05,2021-03-15
H,Hong Kong,0,0,0,0,0,130551,130545,6,1.74,7496988,2021-03-10,2021-03-15
H,Hong Kong,0,0,0,0,0,206097,206090,7,2.75,7496988,2021-03-15,2021-03-15
H,Hong Kong,0,0,0,0,0,330624,330617,7,4.41,7496988,2021-03-20,2021-03-15
H,Hong Kong,0,0,0,0,0,421526,421021,505,5.62,7496988,2021-03-25,2021-03-15
H,Hong Kong,0,0,0,0,0,490326,455933,34393,6.08,7496988,2021-03-30,2021-03-15
H,Hong Kong,0,0,0,0,0,577241,486985,90256,6.5,7496988,2021-04-05,2021-04-15
H,Hong Kong,0,0,0,0,0,791560,559943,231617,7.47,7496988,2021-04-10,2021-04-15
H,Hong Kong,0,0,0,0,0,981107,649015,332092,8.66,7496988,2021-04-15,2021-04-15
H,Hong Kong,0,0,0,0,0,1149666,758691,390975,10.12,7496988,2021-04-20,2021-04-15
H,Hong Kong,0,0,0,0,0,1275186,842693,432493,11.24,7496988,2021-04-25,2021-04-15
H,Hong Kong,0,0,0,0,14302470,1413788,916331,497457,12.22,7496988,2021-04-30,2021-04-15
H,Hong Kong,0,0,0,0,0,1593633,1005445,588188,13.41,7496988,2021-05-05,2021-05-15
H,Hong Kong,0,0,0,0,0,1776576,1087223,689353,14.5,7496988,2021-05-10,2021-05-15
H,Hong Kong,0,0,0,0,0,1926263,1153994,772269,15.39,7496988,2021-05-15,2021-05-15
H,Hungary,2,0,0,0,0,0,0,0,0,9660350,2020-03-05,2020-03-15
H,Hungary,9,0,0,0,301,0,0,0,0,9660350,2020-03-10,2020-03-15
H,Hungary,32,2,1,1,1006,0,0,0,0,9660350,2020-03-15,2020-03-15
H,Hungary,85,12,3,2,2777,0,0,0,0,9660350,2020-03-20,2020-03-15
H,Hungary,226,39,10,1,6587,0,0,0,0,9660350,2020-03-25,2020-03-15
H,Hungary,447,39,15,2,13071,0,0,0,0,9660350,2020-03-30,2020-03-15
H,Hungary,733,55,34,2,21020,0,0,0,0,9660350,2020-04-05,2020-04-15
H,Hungary,1190,210,77,11,29718,0,0,0,0,9660350,2020-04-10,2020-04-15
H,Hungary,1579,67,134,12,37096,0,0,0,0,9660350,2020-04-15,2020-04-15
H,Hungary,1984,68,199,10,47827,0,0,0,0,9660350,2020-04-20,2020-04-15
H,Hungary,2443,0,262,0,60571,0,0,0,0,9660350,2020-04-25,2020-04-15
H,Hungary,2775,48,312,12,72721,0,0,0,0,9660350,2020-04-30,2020-04-15
H,Hungary,3065,30,363,12,85327,0,0,0,0,9660350,2020-05-05,2020-05-15
H,Hungary,3263,50,413,8,108027,0,0,0,0,9660350,2020-05-10,2020-05-15
H,Hungary,3417,37,442,6,127007,0,0,0,0,9660350,2020-05-15,2020-05-15
H,Hungary,3598,42,470,3,142499,0,0,0,0,9660350,2020-05-20,2020-05-15
H,Hungary,3756,15,491,5,164389,0,0,0,0,9660350,2020-05-25,2020-05-15
H,Hungary,3867,26,524,7,183332,0,0,0,0,9660350,2020-05-30,2020-05-15
H,Hungary,3970,16,542,3,202376,0,0,0,0,9660350,2020-06-05,2020-06-15
H,Hungary,4027,10,551,1,217459,0,0,0,0,9660350,2020-06-10,2020-06-15
H,Hungary,4076,7,563,1,235147,0,0,0,0,9660350,2020-06-15,2020-06-15
H,Hungary,4086,5,570,2,252870,0,0,0,0,9660350,2020-06-20,2020-06-15
H,Hungary,4123,9,577,1,264899,0,0,0,0,9660350,2020-06-25,2020-06-15
H,Hungary,4155,10,585,0,274715,0,0,0,0,9660350,2020-06-30,2020-06-15
H,Hungary,4183,9,589,0,285360,0,0,0,0,9660350,2020-07-05,2020-07-15
H,Hungary,4223,3,593,2,291807,0,0,0,0,9660350,2020-07-10,2020-07-15
H,Hungary,4263,5,595,0,298955,0,0,0,0,9660350,2020-07-15,2020-07-15
H,Hungary,4339,6,596,0,309840,0,0,0,0,9660350,2020-07-20,2020-07-15
H,Hungary,4424,26,596,0,323443,0,0,0,0,9660350,2020-07-25,2020-07-15
H,Hungary,4484,19,596,0,336231,0,0,0,0,9660350,2020-07-30,2020-07-15
