Country,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,vaccinated,fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,human_development_index,A_Date,continent,iso_code
J,Jamaica,12597,78,79.714,294,2,1.571,4254.075,26.341,26.92,99.285,0.675,0.531,0.99,0,0,0,0,0,0,0,0,0,0,0,0,788,0.266,0.101,9.9,samples tested,0,0,0,0,0,0,0,0,0,71.3,2961161,266.879,31.4,9.684,6.39,8193.571,0,206.537,11.28,5.3,28.6,74.47,0.734,2020-12-25,South America,JAM
J,Japan,214575,3806,2974.571,3016,49,43.857,1696.561,30.093,23.519,23.846,0.387,0.347,1.17,0,0,0,0,0,0,0,0,60261,4282200,33.858,0.476,46017,0.364,0.065,15.5,people tested,0,0,0,0,0,0,0,0,0,48.15,126476458,347.778,48.2,27.049,18.493,39002.223,0,79.37,5.72,11.2,33.7,84.63,0.919,2020-12-25,Asia,JPN
J,Jordan,285306,1616,1970.286,3711,30,27.571,27962.568,158.383,193.106,363.712,2.94,2.702,0.79,0,0,0,0,0,0,0,0,16827,3057169,299.63,1.649,17738,1.738,0.111,9,tests performed,0,0,0,0,0,0,0,0,0,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,0,0,74.53,0.729,2020-12-25,Europe,JOR
K,Kazakhstan,196216,1223,846.286,2685,8,9.714,10449.969,65.134,45.071,142.996,0.426,0.517,1.01,0,0,0,0,0,0,0,0,34607,5366619,285.813,1.843,30821,1.641,0.027,36.4,tests performed,0,0,0,0,0,0,0,0,0,75,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,73.6,0.825,2020-12-25,Europe,KAZ
K,Kenya,95713,282,278.857,1653,1,3.429,1780.002,5.244,5.186,30.741,0.019,0.064,0.62,0,0,0,0,0,0,0,0,0,0,0,0,4543,0.084,0.061,16.3,samples tested,0,0,0,0,0,0,0,0,0,62.96,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,66.7,0.601,2020-12-25,Asia,KEN
K,Kosovo,50135,695,256.857,1298,24,8.286,25939.401,359.587,132.896,671.574,12.417,4.287,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,1932774,168.155,0,0,0,9795.834,0.6,0,0,0,0,0,0,2020-12-25,Europe,OWID_KOS
K,Kuwait,149277,260,249.429,926,0,1.429,34954.876,60.882,58.406,216.833,0,0.335,0.92,0,0,0,0,0,0,0,0,3290,1239132,290.157,0.77,4249,0.995,0.059,17,tests performed,0,0,0,0,0,0,0,0,0,62.96,4270563,232.128,33.7,2.345,1.114,65530.537,0,132.235,15.84,2.7,37,75.49,0.806,2020-12-25,Europe,KWT
K,Kyrgyzstan,80025,180,192.286,1340,0,2.286,12265.889,27.59,29.473,205.389,0,0.35,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.07,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,71.45,0.697,2020-12-25,Africa,KGZ
L,Laos,41,0,0,0,0,0,5.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.63,7275556,29.715,24.4,4.029,2.322,6397.36,22.7,368.111,4,7.3,51.2,67.92,0.613,2020-12-25,North America,LAO
L,Latvia,35420,666,856.143,502,16,13.286,18778.477,353.09,453.898,266.143,8.483,7.044,1.09,0,0,885,469.197,0,0,0,0,4029,828950,439.481,2.136,8289,4.395,0.103,9.7,tests performed,0,0,0,0,0,0,0,0,0,60.19,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,75.29,0.866,2020-12-25,North America,LVA
L,Lebanon,168069,2136,1875,1367,14,15.429,24623.9,312.947,274.707,200.28,2.051,2.26,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.04,6825442,594.561,31.1,8.514,5.43,13367.565,0,266.591,12.71,26.9,40.7,78.93,0.744,2020-12-25,North America,LBN
L,Lesotho,2725,0,25.571,51,0,0.429,1272.026,0,11.937,23.807,0,0.2,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.11,2142252,73.562,22.2,4.506,2.647,2851.153,59.6,405.126,3.94,0.4,53.9,54.33,0.527,2020-12-25,Oceania,LSO
L,Liberia,1779,0,0,83,0,0,351.743,0,0,16.411,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,5057677,49.127,19.2,3.057,1.756,752.788,38.6,272.509,2.42,1.5,18.1,64.1,0.48,2020-12-25,Europe,LBR
L,Libya,97653,461,554.429,1415,16,9.857,14211.748,67.091,80.688,205.929,2.329,1.435,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,samples tested,0,0,0,0,0,0,0,0,0,84.26,6871287,3.623,29,4.424,2.816,17881.509,0,341.862,10.43,0,0,72.91,0.724,2020-12-25,Africa,LBY
L,Liechtenstein,1980,60,43.429,30,0,1,51918.085,1573.275,1138.752,786.638,0,26.221,1.08,0,0,0,0,0,0,0,0,104,19911,522.091,2.727,205,5.375,0.191,5.2,tests performed,0,0,0,0,0,0,0,0,0,0,38137,237.012,0,0,0,0,0,0,7.77,0,0,82.49,0.919,2020-12-25,Asia,LIE
L,Lithuania,127547,2691,2986,1510,44,41.571,46852.816,988.506,1096.87,554.68,16.163,15.271,0.98,0,0,2300,844.877,0,0,0,0,5369,1577631,579.523,1.972,11107,4.08,0.246,4.1,tests performed,0,0,0,0,0,0,0,0,0,76.85,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,75.93,0.882,2020-12-25,Africa,LTU
L,Luxembourg,45209,0,211.571,458,0,3.429,72221.619,0,337.986,731.657,0,5.477,0.71,35,55.913,165,263.588,0,0,0,0,1056,1621203,2589.88,1.687,8855,14.146,0.024,41.9,tests performed,0,0,0,0,0,0,0,0,0,76.85,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,82.25,0.916,2020-12-25,Europe,LUX
M,Madagascar,17633,0,6.571,260,0,0.143,636.777,0,0.237,9.389,0,0.005,0.56,0,0,0,0,0,0,0,0,0,100305,3.622,0,242,0.009,0.027,36.8,tests performed,0,0,0,0,0,0,0,0,0,37.04,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,0,0,67.04,0.528,2020-12-25,Africa,MDG
M,Malawi,6339,62,27.286,187,0,0,331.365,3.241,1.426,9.775,0,0,1.92,0,0,0,0,0,0,0,0,0,83451,4.362,0,382,0.02,0.071,14,samples tested,0,0,0,0,0,0,0,0,0,48.15,19129955,197.519,18.1,2.979,1.783,1095.042,71.4,227.349,3.94,4.4,24.7,64.26,0.483,2020-12-25,Africa,MWI
M,Malaysia,101565,1247,1535.571,449,3,2.429,3138.015,38.528,47.444,13.873,0.093,0.075,1.1,0,0,0,0,0,0,0,0,27197,3223216,99.586,0.84,23617,0.73,0.065,15.4,people tested,0,0,0,0,0,0,0,0,0,67.13,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,76.16,0.81,2020-12-25,Asia,MYS
M,Maldives,13583,25,19.857,48,0,0,25128.482,46.25,36.736,88.8,0,0,1.08,0,0,0,0,0,0,0,0,2183,299319,553.739,4.039,2733,5.056,0.007,137.6,samples tested,0,0,0,0,0,0,0,0,0,0,540542,1454.433,30.6,4.12,2.875,15183.616,0,164.905,9.19,2.1,55,78.92,0.74,2020-12-25,Europe,MDV
M,Mali,6488,47,52.571,245,10,4.286,320.382,2.321,2.596,12.098,0.494,0.212,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,20250834,15.196,16.4,2.519,1.486,2014.306,0,268.024,2.42,1.6,23,59.31,0.434,2020-12-25,Europe,MLI
M,Malta,12112,50,77.571,203,0,2.857,27431.325,113.24,175.684,459.756,0,6.471,1.04,0,0,0,0,0,0,0,0,2071,501321,1135.395,4.69,2814,6.373,0.028,36.3,tests performed,0,0,0,0,0,0,0,0,0,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,82.53,0.895,2020-12-25,Oceania,MLT
M,Marshall Islands,4,0,0,0,0,0,67.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59194,295.15,0,0,0,3819.202,0,557.793,30.53,0,0,73.7,0.704,2020-12-25,Africa,MHL
M,Mauritania,13264,146,174,314,13,7.143,2852.682,31.4,37.422,67.532,2.796,1.536,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,0,0,64.92,0.546,2020-12-25,Africa,MRT
M,Mauritius,527,0,0.429,10,0,0,414.384,0,0.337,7.863,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,74.99,0.804,2020-12-25,Asia,MUS
M,Mexico,1372243,9679,10099.571,121837,665,655.429,10643.091,75.07,78.332,944.965,5.158,5.083,1.02,0,0,0,0,0,0,0,0,4687,3274955,25.4,0.036,23173,0.18,0.395,2.5,people tested,0,0,0,0,1300,0,0,0,10,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,75.05,0.779,2020-12-25,Africa,MEX
M,Moldova,140250,815,984.286,2871,23,24.429,34767.3,202.035,244,711.707,5.702,6.056,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,4033963,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,71.9,0.75,2020-12-25,Europe,MDA
M,Monaco,789,6,10.571,3,0,0,20104.984,152.89,269.377,76.445,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.85,39244,19347.5,0,0,0,0,0,0,5.46,0,0,86.75,0,2020-12-25,Asia,MCO
M,Mongolia,1082,7,18.429,0,0,0,330.05,2.135,5.621,0,0,0,1.23,0,0,0,0,0,0,0,0,8863,534585,163.068,2.704,8960,2.733,0.002,486.2,samples tested,0,0,0,0,0,0,0,0,0,75.46,3278292,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,69.87,0.737,2020-12-25,Africa,MNG
M,Montenegro,45945,522,365,652,4,4.571,73153.606,831.128,581.153,1038.114,6.369,7.279,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628062,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,76.88,0.829,2020-12-25,South America,MNE
M,Morocco,428193,2329,2257.143,7170,40,45.143,11600.827,63.098,61.152,194.253,1.084,1.223,0.83,0,0,0,0,0,0,0,0,15117,4369571,118.383,0.41,14245,0.386,0.158,6.3,people tested,0,0,0,0,0,0,0,0,0,76.85,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,76.68,0.686,2020-12-25,Europe,MAR
M,Mozambique,18108,77,110,156,0,1.429,579.355,2.464,3.519,4.991,0,0.046,1.2,0,0,0,0,0,0,0,0,1605,265127,8.483,0.051,1482,0.047,0.074,13.5,units unclear,0,0,0,0,0,0,0,0,0,50,31255435,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,60.85,0.456,2020-12-25,Europe,MOZ
M,Myanmar,120546,758,906.857,2552,20,22,2215.52,13.931,16.667,46.903,0.368,0.404,0.81,0,0,0,0,0,0,0,0,21515,1683744,30.946,0.395,22387,0.411,0.041,24.7,samples tested,0,0,0,0,0,0,0,0,0,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,67.13,0.583,2020-12-25,Asia,MMR
N,Namibia,21262,683,460.143,187,0,2.571,8367.848,268.801,181.093,73.596,0,1.012,1.29,0,0,0,0,0,0,0,0,2778,198563,78.146,1.093,1936,0.762,0.238,4.2,samples tested,0,0,0,0,0,0,0,0,0,38.89,2540916,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,63.71,0.646,2020-12-25,Asia,NAM
N,Nepal,257200,608,675.143,1816,8,7.286,8827.322,20.867,23.171,62.327,0.275,0.25,0.78,0,0,0,0,0,0,0,0,4142,1900392,65.223,0.142,5566,0.191,0.121,8.2,tests performed,0,0,0,0,0,0,0,0,0,60.19,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,70.78,0.602,2020-12-25,Asia,NPL
N,Netherlands,755038,11545,11438.714,11015,101,74.714,44064.406,673.772,667.569,642.841,5.894,4.36,1,600,35.016,1704,99.446,0,0,0,0,0,0,0,0,34977,2.041,0,0,people tested,0,0,0,0,0,0,0,0,0,78.7,17134873,508.544,43.2,18.779,11.881,48472.545,0,109.361,5.29,24.4,27.3,82.28,0.944,2020-12-25,Africa,NLD
N,New Zealand,2128,0,2.571,25,0,0,441.289,0,0.533,5.184,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,3579,0.742,0.001,1392.1,tests performed,0,0,0,0,0,0,0,0,0,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,0,128.797,8.08,14.8,17.2,82.29,0.931,2020-12-25,Asia,NZL
N,Nicaragua,5991,0,7.571,164,0,0.143,904.363,0,1.143,24.756,0,0.022,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,6624554,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,0,0,74.48,0.66,2020-12-25,Asia,NIC
N,Niger,3005,72,63.571,91,1,0.857,124.14,2.974,2.626,3.759,0.041,0.035,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.48,24206636,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,62.42,0.394,2020-12-25,Africa,NER
N,Nigeria,82747,784,819.143,1246,4,4.857,401.412,3.803,3.974,6.044,0.019,0.024,1.22,0,0,0,0,0,0,0,0,0,0,0,0,7043,0.034,0.116,8.6,samples tested,0,0,0,0,0,0,0,0,0,58.33,206139587,209.588,18.1,2.751,1.447,5338.454,0,181.013,2.42,0.6,10.8,54.69,0.539,2020-12-25,North America,NGA
N,North Macedonia,80896,489,537.429,2401,26,21,38829.21,234.715,257.96,1152.454,12.48,10.08,0.76,0,0,0,0,0,0,0,0,1999,392036,188.173,0.959,1878,0.901,0.286,3.5,tests performed,0,0,0,0,0,0,0,0,0,0,2083380,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,0,0,75.8,0.774,2020-12-25,Asia,MKD
N,Norway,46248,317,434.429,421,0,2.429,8530.886,58.474,80.135,77.657,0,0.448,1.08,0,0,113,20.844,0,0,0,0,6594,2647562,488.368,1.216,16502,3.044,0.026,38,people tested,0,0,0,0,0,0,0,0,0,56.02,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,82.4,0.957,2020-12-25,Africa,NOR
O,Oman,128290,0,181.571,1491,0,1.143,25122.282,0,35.556,291.974,0,0.224,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.59,5106622,14.98,30.7,2.355,1.53,37960.709,0,266.342,12.61,0.5,15.6,77.86,0.813,2020-12-25,Asia,OMN
P,Pakistan,469482,2260,2115.571,9816,63,80.857,2125.388,10.231,9.577,44.438,0.285,0.366,0.9,0,0,0,0,0,0,0,0,54649,6482889,29.349,0.247,38118,0.173,0.056,18,tests performed,0,0,0,0,0,0,0,0,0,64.35,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,67.27,0.557,2020-12-25,Europe,PAK
P,Palestine,130598,1518,1569.429,1260,17,23.286,25600.343,297.564,307.646,246.99,3.332,4.565,0.89,0,0,0,0,0,0,0,0,6134,0,0,1.202,5991,1.174,0.262,3.8,tests performed,0,0,0,0,0,0,0,0,0,62.5,5101416,778.202,20.4,3.043,1.726,4449.898,1,265.91,10.59,0,0,74.05,0.708,2020-12-25,North America,PSE
P,Panama,226660,2986,2907.143,3756,41,36,52531.214,692.042,673.766,870.499,9.502,8.343,1.12,0,0,0,0,0,0,0,0,11380,1228944,284.823,2.637,14285,3.311,0.204,4.9,tests performed,0,0,0,0,0,0,0,0,0,62.04,4314768,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,78.51,0.815,2020-12-25,South America,PAN
P,Papua New Guinea,780,0,2.857,9,0,0.143,87.18,0,0.319,1.006,0,0.016,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.96,8947027,18.22,22.6,3.808,2.142,3823.194,0,561.494,17.65,23.5,48.8,64.5,0.555,2020-12-25,Asia,PNG
P,Paraguay,103888,559,798.857,2154,0,14.857,14565.379,78.373,112.002,301.997,0,2.083,0.87,0,0,0,0,0,0,0,0,3911,544368,76.322,0.548,3620,0.508,0.221,4.5,tests performed,0,0,0,0,0,0,0,0,0,52.78,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,74.25,0.728,2020-12-25,Oceania,PRY
P,Peru,1003982,3829,2075,37317,99,65.571,30449.675,116.129,62.932,1131.784,3.003,1.989,1.16,0,0,0,0,0,0,0,0,2624,1679467,50.936,0.08,8153,0.247,0.104,9.6,tests performed,0,0,0,0,0,0,0,0,0,61.11,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,0,76.74,0.777,2020-12-25,Europe,PER
P,Philippines,467601,1877,1577,9062,7,26.714,4267.169,17.129,14.391,82.697,0.064,0.244,0.95,0,0,0,0,0,0,0,0,14430,6271524,57.232,0.132,28135,0.257,0.056,17.8,people tested,0,0,0,0,0,0,0,0,0,64.81,109581085,351.873,25.2,4.803,2.661,7599.188,0,370.437,7.07,7.8,40.8,71.23,0.718,2020-12-25,South America,PHL
P,Poland,1249079,9081,9459.286,26992,240,317.286,33003.726,239.942,249.937,713.195,6.341,8.383,0.85,0,0,16735,442.18,0,0,0,0,20435,6791755,179.455,0.54,26871,0.71,0.352,2.8,people tested,0,0,0,0,0,0,0,0,0,75,37846605,124.027,41.8,16.763,10.202,27216.445,0,227.331,5.91,23.3,33.1,78.73,0.88,2020-12-25,Asia,POL
P,Portugal,391782,4146,3547.143,6478,65,71.571,38422.404,406.602,347.871,635.303,6.375,7.019,0.95,504,49.428,2754,270.087,0,0,0,0,8804,5484202,537.841,0.863,35074,3.44,0.101,9.9,tests performed,0,0,0,0,0,0,0,0,0,63.89,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,82.05,0.864,2020-12-25,Asia,PRT
Q,Qatar,142734,129,145.429,244,1,0.286,49542.182,44.775,50.477,84.691,0.347,0.099,1.01,0,0,0,0,0,0,0,0,4097,1215910,422.036,1.422,3734,1.296,0.039,25.7,people tested,0,0,0,0,1351,0,0,0,469,56.48,2881060,227.322,31.9,1.307,0.617,116935.6,0,176.69,16.52,0.8,26.9,80.23,0.848,2020-12-25,Africa,QAT
R,Romania,612373,3812,4226.714,15023,111,123.714,31831.954,198.153,219.71,780.915,5.77,6.431,0.8,1233,64.093,0,0,0,0,0,0,0,4706490,244.65,0,20681,1.075,0.204,4.9,tests performed,0,0,0,0,0,0,0,0,0,76.85,19237682,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,76.05,0.828,2020-12-25,Africa,ROU
R,Russia,2963290,28595,28349.571,52985,551,545,20305.622,195.944,194.262,363.074,3.776,3.735,1.01,0,0,0,0,0,0,0,0,511153,88605533,607.16,3.503,453443,3.107,0.063,16,tests performed,0,0,0,0,31061,0,0,0,213,47.69,145934460,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,72.58,0.824,2020-12-25,Asia,RUS
R,Rwanda,7743,73,91.143,69,0,1.714,597.813,5.636,7.037,5.327,0,0.132,1.14,0,0,0,0,0,0,0,0,0,0,0,0,3926,0.303,0.023,43.1,samples tested,0,0,0,0,0,0,0,0,0,61.11,12952209,494.869,20.3,2.974,1.642,1854.211,56,191.375,4.28,4.7,21,69.02,0.543,2020-12-25,Europe,RWA
S,Saint Kitts and Nevis,30,0,0,0,0,0,563.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53192,212.865,0,0,0,24654.385,0,0,12.84,0,0,76.23,0.779,2020-12-25,Africa,KNA
S,Saint Lucia,305,0,3.571,5,0,0,1660.958,0,19.449,27.229,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183629,293.187,34.9,9.721,6.405,12951.839,0,204.62,11.62,0,0,76.2,0.759,2020-12-25,Europe,LCA
S,Saint Vincent and the Grenadines,108,0,1.143,0,0,0,973.438,0,10.301,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110947,281.787,31.8,7.724,4.832,10727.146,0,252.675,11.62,0,0,72.53,0.738,2020-12-25,Africa,VCT
S,Samoa,2,0,0,0,0,0,10.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198410,69.413,22,5.606,3.564,6021.557,0,348.977,9.21,16.7,38.1,73.32,0.715,2020-12-25,North America,WSM
S,San Marino,2231,0,22.714,56,0,0.143,65737.521,0,669.288,1650.068,0,4.209,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,33938,556.667,0,0,0,56861.47,0,0,5.64,0,0,84.97,0,2020-12-25,South America,SMR
S,Sao Tome and Principe,1014,2,0.429,17,0,0,4626.736,9.126,1.956,77.569,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219161,212.841,18.7,2.886,2.162,3052.714,32.3,270.113,2.42,0,0,70.39,0.625,2020-12-25,Asia,STP
S,Saudi Arabia,361903,178,173.286,6168,9,9.571,10395.369,5.113,4.977,177.171,0.259,0.275,0.93,0,0,0,0,0,0,0,0,28916,10851145,311.69,0.831,34968,1.004,0.005,201.8,tests performed,0,0,0,0,0,0,0,0,0,52.78,34813867,15.322,31.9,3.295,1.845,49045.411,0,259.538,17.72,1.8,25.4,75.13,0.854,2020-12-25,Oceania,SAU
S,Senegal,18369,169,115.714,386,5,4.143,1097.054,10.093,6.911,23.053,0.299,0.247,1.24,0,0,0,0,0,0,0,0,1364,270093,16.131,0.081,1499,0.09,0.077,13,tests performed,0,0,0,0,0,0,0,0,0,43.52,16743930,82.328,18.7,3.008,1.796,2470.58,38,241.219,2.42,0.4,16.6,67.94,0.512,2020-12-25,Europe,SEN
S,Serbia,320167,3823,3932.429,2931,49,50.143,47051.581,561.826,577.908,430.738,7.201,7.369,0.76,0,0,0,0,0,0,0,0,14794,2218185,325.983,2.174,14294,2.101,0.275,3.6,people tested,0,0,0,0,0,0,0,0,0,60.19,6804596,80.291,41.2,17.366,0,14048.881,0,439.415,10.08,37.7,40.2,76,0.806,2020-12-25,Asia,SRB
S,Seychelles,205,0,0.429,0,0,0,2084.604,0,4.358,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.48,98340,208.354,36.2,8.606,5.586,26382.287,1.1,242.648,10.55,7.1,35.7,73.4,0.796,2020-12-25,North America,SYC
S,Sierra Leone,2549,18,9,76,0,0.143,319.544,2.256,1.128,9.527,0,0.018,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04,7976985,104.7,19.1,2.538,1.285,1390.3,52.2,325.721,2.42,8.8,41.3,54.7,0.452,2020-12-25,Asia,SLE
S,Singapore,58509,14,17.571,29,0,0,10000.952,2.393,3.003,4.957,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,28076,4.799,0.001,1597.9,samples tested,0,0,0,0,0,0,0,0,0,50.93,5850343,7915.731,42.4,12.922,7.049,85535.383,0,92.243,10.99,5.2,28.3,83.62,0.938,2020-12-25,Asia,SGP
S,Slovakia,165608,4046,2783.429,1732,0,41.714,30333.119,741.074,509.819,317.237,0,7.64,1.06,0,0,2255,413.031,0,0,0,0,6123,2913512,533.645,1.122,56507,10.35,0.096,10.4,tests performed,0,0,0,0,0,0,0,0,0,58.33,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,77.54,0.86,2020-12-25,North America,SVK
S,Slovenia,113815,1794,1465.714,2507,28,33.286,54746.86,862.943,705.032,1205.908,13.468,16.011,1.01,201,96.684,1142,549.321,0,0,0,0,1336,653427,314.309,0.643,4184,2.013,0.275,3.6,tests performed,0,0,0,0,0,0,0,0,0,81.48,2078932,102.619,44.5,19.062,12.93,31400.84,0,153.493,7.25,20.1,25,81.32,0.917,2020-12-25,Europe,SVN
S,Solomon Islands,17,0,0,0,0,0,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,0,0,73,0.567,2020-12-25,Europe,SLB
S,Somalia,4690,0,4,127,0,0.429,295.094,0,0.252,7.991,0,0.027,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.96,15893219,23.5,16.8,2.731,1.496,0,0,365.769,6.05,0,0,57.4,0,2020-12-25,North America,SOM
S,Spain,1854951,0,8245,49824,0,128.286,39674.037,0,176.346,1065.645,0,2.744,1.12,0,0,0,0,0,0,0,0,0,0,0,0,139405,2.982,0.059,16.9,tests performed,0,0,0,0,0,0,0,0,0,78.7,46754783,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,83.56,0.904,2020-12-25,Europe,ESP
