Country,location,Avg_TotalCase,total_cases,Avg_Ncase,new_cases,Avg_Tdeath,total_deaths,Avg_Ndeath,new_deaths,Avg_Ttest,total_tests,Avg_Tvaccine,total_vaccination,Avg_Hvaccin,vaccinated,Avg_Fvaccin,fully_vaccinated,Avg_Pop,population,Date,A_Date
C,Cambodia,38134.33333,36666,545.8,426,310.3333333,300,11.8,11,1229622.6,1214894,5328665.8,5128310,2891360.4,2794894,2437305.4,2333416,16718971,16718971,6/10/21,2021-06
C,Cambodia,41124.5,39464,616.6,495,369.6666667,361,13.2,13,1270187.2,1253563,5841421.4,5667915,3196703.6,3076775,2644716,2591140,16718971,16718971,6/15/21,2021-06
C,Cambodia,43427,42711,690.6666667,659,443.6666667,431,15,17,1302852,1296011,6181864,6098584,3433408.333,3366207,2748455.667,2732377,16718971,16718971,6/20/21,2021-06
C,Cameroon,79416.5,78929,195,0,1275,1275,5.4,0,0,0,16089,0,13243.2,0,2845.8,0,26545864,26545864,6/5/21,2021-06
C,Cameroon,80059,79904,37.2,0,1307.333333,1302,1.6,0,0,0,35126.2,86451,28473.6,70257,6652.6,16194,26545864,26545864,6/10/21,2021-06
C,Cameroon,80288.33333,80090,47.6,0,1312,1310,0.6,0,0,0,0,0,0,0,0,0,26545864,26545864,6/15/21,2021-06
C,Cameroon,80381,80328,53,0,1315.333333,1313,2.333333333,0,0,0,32415,97245,26158.66667,78476,6256.333333,18769,26545864,26545864,6/20/21,2021-06
C,Canada,1402342.667,1398719,1414.6,1349,25707,25686,29.6,18,35287748.2,35162931,26496960,25772487,23464962.4,23057551,3031997.6,2714936,37742157,37742157,6/5/21,2021-06
C,Canada,1408946,1405906,1277,1463,25865,25849,21,33,35631637.8,35504029,28621751.4,27729564,24301296.4,24010935,4320455,3718629,37742157,37742157,6/10/21,2021-06
C,Canada,1414141.833,1411652,957.2,824,25979.66667,25943,24.2,22,35970552.8,35830746,30887259,29917852,24870861.2,24677550,6016397.8,5240302,37742157,37742157,6/15/21,2021-06
C,Canada,1417047,1416203,696,589,26093,26055,26.33333333,13,24118313.33,36111298,32614312.67,32189274,25178860,25105109,7435452.667,7084165,37742157,37742157,6/20/21,2021-06
C,Cape Verde,31207.33333,31003,86.4,96,267,267,0.6,0,0,0,6889.8,0,6349.6,0,540.2,0,555988,555988,6/5/21,2021-06
C,Cape Verde,31573,31433,61.6,94,272,271,1.2,1,0,0,16830.6,39211,15720.8,36440,1109.8,2771,555988,555988,6/10/21,2021-06
C,Cape Verde,31870.16667,31704,63.4,57,278.3333333,276,1,0,0,0,9588.6,47943,0,0,0,0,555988,555988,6/15/21,2021-06
C,Cape Verde,32050.66667,32002,49,38,283.3333333,283,1,2,0,0,21202,63606,20257,60771,945,2835,555988,555988,6/20/21,2021-06
C,Cayman Islands,0,0,0,0,0,0,0,0,0,0,34313.4,84856,18538.8,45766,15636,39090,65720,65720,6/5/21,2021-06
C,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65720,65720,6/10/21,2021-06
C,Cayman Islands,0,0,0,0,0,0,0,0,0,0,17503.4,0,9400.2,0,8105.4,0,65720,65720,6/15/21,2021-06
C,Cayman Islands,0,0,0,0,0,0,0,0,0,0,59510,0,31493.33333,0,27966,0,65720,65720,6/20/21,2021-06
C,Central African Republic,7097.666667,7091,2,0,98,98,0,0,0,0,5308.2,0,5110.2,0,198,0,4829764,4829764,6/5/21,2021-06
C,Central African Republic,7101,7101,0,0,98,98,0,0,0,0,5951.4,0,5677.4,0,274,0,4829764,4829764,6/10/21,2021-06
C,Central African Republic,7101,7101,0,0,98,98,0,0,0,0,8528.8,42644,8219,41095,309.8,1549,4829764,4829764,6/15/21,2021-06
C,Central African Republic,7122.333333,7101,12,0,98,98,0,0,0,0,0,0,0,0,0,0,4829764,4829764,6/20/21,2021-06
C,Chad,4940.666667,4939,0.8,1,174,174,0,0,0,0,0,0,0,0,0,0,16425859,16425859,6/5/21,2021-06
C,Chad,4942.333333,4942,0.2,0,174,174,0,0,0,0,1064.8,5324,1064.8,5324,0,0,16425859,16425859,6/10/21,2021-06
C,Chad,4944.5,4943,0.6,0,174,174,0,0,0,0,0,0,0,0,0,0,16425859,16425859,6/15/21,2021-06
C,Chad,4947,4946,0.666666667,0,174,174,0,0,0,0,0,0,0,0,0,0,16425859,16425859,6/20/21,2021-06
C,Chile,1437128,1420266,6884.4,8920,29937,29816,89,120,15266146.2,15131446,19696158,19471840,11269127.4,11167196,8573752.8,8422110,19116209,19116209,6/5/21,2021-06
C,Chile,1471710.5,1453477,7379,7709,30463.33333,30339,132.6,198,15595609.4,15443833,20442483.4,20235793,11636489,11533046,9006866.2,8899292,19116209,19116209,6/10/21,2021-06
C,Chile,1501720.833,1487239,5722.4,4576,30975.66667,30865,117.6,61,15907897.6,15791048,21215706,20878176,11998149.8,11838618,9432314.2,9248428,19116209,19116209,6/15/21,2021-06
C,Chile,1521724.667,1517018,4886,5743,31616,31513,99.33333333,121,10766509.67,16113525,14291787.67,21428541,8070288,12101947,6367098.667,9544942,19116209,19116209,6/20/21,2021-06
C,China,91355.83333,91299,24,30,4636,4636,0,0,0,0,793779200,763065000,0,0,0,0,1439323774,1439323774,6/5/21,2021-06
C,China,91484.5,91411,26.8,22,4636,4636,0,0,0,0,876847800,845299000,124400000,622000000,44659800,223299000,1439323774,1439323774,6/10/21,2021-06
C,China,91601.16667,91544,23.4,21,4636,4636,0,0,0,0,967291600,923910000,0,0,0,0,1439323774,1439323774,6/15/21,2021-06
C,China,91681.66667,91657,22,17,4636,4636,0,0,0,0,1050250000,1029223000,0,0,0,0,1439323774,1439323774,6/20/21,2021-06
C,Colombia,3603553.333,3547017,23087,28971,91959.66667,91422,500.8,532,17591923.8,17455750,11803720.2,11485904,8306985.4,8053098,3496734.8,3432806,50882884,50882884,6/5/21,2021-06
C,Colombia,3736237.5,3665137,28823.8,31656,94617.66667,94046,594.4,652,18056134.4,17865464,10364222.6,0,7315824.2,0,3048398.4,0,50882884,50882884,6/10/21,2021-06
C,Colombia,3873813.833,3802052,27949.6,24452,97560.33333,96965,593.8,599,18511034.4,18292823,5757966.6,0,3961514.8,0,1796451.8,0,50882884,50882884,6/15/21,2021-06
C,Colombia,3970197.333,3945166,26557.66667,27818,100606,99934,655.6666667,599,12560661,18801159,10084266.33,14953869,6831080,10172100,3253186.333,4781769,50882884,50882884,6/20/21,2021-06
C,Comoros,3889.666667,3886,0.8,0,146,146,0,0,0,0,16872,0,8628,0,8244,0,869595,869595,6/5/21,2021-06
C,Comoros,3898,3894,2.2,4,146,146,0,0,0,0,0,0,0,0,0,0,869595,869595,6/10/21,2021-06
C,Comoros,3905.333333,3901,1.4,0,146,146,0,0,0,0,0,0,0,0,0,0,869595,869595,6/15/21,2021-06
C,Comoros,3910.666667,3908,1.333333333,0,146,146,0,0,0,0,0,0,0,0,0,0,869595,869595,6/20/21,2021-06
C,Congo,11990.66667,11920,21.2,0,155.6666667,155,0.4,0,0,0,11089,0,0,0,0,0,5518092,5518092,6/5/21,2021-06
C,Congo,12089.33333,12026,19,0,158,157,0.6,0,0,0,23671.6,57613,0,0,0,0,5518092,5518092,6/10/21,2021-06
C,Congo,12239,12121,35.4,0,160.3333333,160,0.2,0,0,0,12446.2,62231,0,0,0,0,5518092,5518092,6/15/21,2021-06
C,Congo,12333.33333,12298,35.33333333,0,162,161,1,0,0,0,22503.66667,67511,0,0,0,0,5518092,5518092,6/20/21,2021-06
C,Cook Islands,0,0,0,0,0,0,0,0,0,0,1912.8,0,1907,0,5.8,0,17564,17564,6/5/21,2021-06
C,Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17564,17564,6/10/21,2021-06
C,Cook Islands,0,0,0,0,0,0,0,0,0,0,2450.8,12254,1917.8,9589,533,2665,17564,17564,6/15/21,2021-06
C,Cook Islands,0,0,0,0,0,0,0,0,0,0,8778,0,4806.5,0,3971.5,0,17564,17564,6/20/21,2021-06
C,Costa Rica,332625.5,327979,1605.6,0,4178,4153,25,0,1073554,1063153,381235.4,0,243910.2,0,137325.2,0,5094114,5094114,6/5/21,2021-06
C,Costa Rica,341110.6667,338048,1519.4,2041,4314,4298,22,20,1109028.2,1094638,430104,0,281955.6,0,148148.4,0,5094114,5094114,6/10/21,2021-06
C,Costa Rica,348897.5,345312,1405.2,1708,4434.333333,4407,17,19,1144134.8,1127025,0,0,0,0,0,0,5094114,5094114,6/15/21,2021-06
C,Costa Rica,353448.3333,350630,1663.333333,0,4516.333333,4473,24.33333333,0,0,0,777010,0,511989,0,265021,0,5094114,5094114,6/20/21,2021-06
C,Cote d'Ivoire,47520.33333,47476,22.4,41,306,306,0,0,662481.2,659797,614632.6,593683,614632.6,593683,0,0,26378275,26378275,6/5/21,2021-06
C,Cote d'Ivoire,47706,47605,42.6,58,306,306,0,0,672323.4,668205,682448.2,662848,682448.2,662848,0,0,26378275,26378275,6/10/21,2021-06
C,Cote d'Ivoire,47977.16667,47909,54.2,149,306,306,0.2,0,271264.4,677515,716538,705051,716538,705051,0,0,26378275,26378275,6/15/21,2021-06
C,Cote d'Ivoire,48049.66667,48044,9,13,308.3333333,308,0.666666667,1,0,0,731656,725916,731656,725916,0,0,26378275,26378275,6/20/21,2021-06
C,Croatia,357778.8333,357408,172.8,211,8085.666667,8080,7.2,13,2049347.4,2040256,1534841,1902092,1075693.4,1337469,459147.6,564623,4105268,4105268,6/5/21,2021-06
C,Croatia,358491.5,358245,104,184,8121.666667,8110,9.8,7,2073737.2,2065437,1686947.2,2042889,1124413.6,1386564,562523.6,656325,4105268,4105268,6/10/21,2021-06
C,Croatia,358956.1667,358677,106.8,96,8162.333333,8160,3.4,8,2096856.8,2086716,1346835.2,2196552,859766.2,1427566,487069,768986,4105268,4105268,6/15/21,2021-06
C,Croatia,359205.3333,359173,48,58,8181.333333,8174,6.333333333,5,703495,2110485,1579710,2359472,968815,1450798,610895,908674,4105268,4105268,6/20/21,2021-06
C,Cuba,150684.8333,147831,1144.8,1135,1013.333333,1003,10.6,11,4507414.6,4463462,2963736,2844682,1801606.6,1745588,202001,157625,11326616,11326616,6/5/21,2021-06
C,Cuba,157006.8333,153578,1327.4,1158,1065.666667,1057,10.6,12,4616748.6,4575595,3551286.2,3272579,1968346,1884592,548703.8,406973,11326616,11326616,6/10/21,2021-06
C,Cuba,164179,160594,1462.2,1537,1115.666667,1106,10,8,4733836.2,4677671,4505264,4084278,2178956.4,2094260,828356,733460,11326616,11326616,6/15/21,2021-06
C,Cuba,169341,167804,1495.333333,1436,1169.666667,1159,10.66666667,11,1608359,4825077,1630681.333,4892044,748116.6667,2244350,304352.3333,913057,11326616,11326616,6/20/21,2021-06
C,Curacao,0,0,0,0,0,0,0,0,0,0,158298.8,157135,86174.6,85818,72124.2,71317,164100,164100,6/5/21,2021-06
C,Curacao,0,0,0,0,0,0,0,0,0,0,161055.2,160026,87114.6,86786,73940.6,73240,164100,164100,6/10/21,2021-06
C,Curacao,0,0,0,0,0,0,0,0,0,0,163241.4,162453,87778,87525,75463.4,74928,164100,164100,6/15/21,2021-06
C,Curacao,0,0,0,0,0,0,0,0,0,0,164619.6667,164397,88118,88065,76501.66667,76332,164100,164100,6/20/21,2021-06
C,Cyprus,72893,72750,57.4,41,363.3333333,363,0.8,0,7332191.2,7244005,527813,0,325774.4,0,202038.6,0,875899,875899,6/5/21,2021-06
C,Cyprus,73172.16667,73055,50.2,59,371.6666667,371,1.4,4,7546538.2,7452115,414473,681219,252642.4,415577,161830.6,265642,875899,875899,6/10/21,2021-06
C,Cyprus,73479.83333,73311,67,64,374,374,0,0,7738608,7668213,587940.8,718775,353269,436280,234671.8,282495,875899,875899,6/15/21,2021-06
C,Cyprus,73728.33333,73643,83.33333333,61,374,374,0,0,5238564,7847221,0,0,0,0,0,0,875899,875899,6/20/21,2021-06
C,Czechia,1663919.333,1663363,268.4,323,30160,30157,12,15,0,0,6019320.2,5847322,4261309.6,4165288,1813005,1733195,10708982,10708982,6/5/21,2021-06
C,Czechia,1665012,1664649,151.2,267,30218,30211,5.4,9,0,0,6520938.4,6356389,4506108.6,4428254,2081790.8,1992067,10708982,10708982,6/10/21,2021-06
C,Czechia,1665719.5,1665327,164.6,189,30246.66667,30229,9.8,0,0,0,7017595.6,6795238,4698237.6,4621033,2395080.2,2245843,10708982,10708982,6/15/21,2021-06
C,Czechia,1666099.667,1666025,77,64,30281,30280,1.666666667,2,0,0,7348447.333,7240360,4811855,4780481,2616372,2538213,10708982,10708982,6/20/21,2021-06
D,Democratic Republic of Congo,33522.5,32796,282.2,251,802,797,6.4,8,0,0,6114.2,0,5592.4,0,521.8,0,89561404,89561404,6/5/21,2021-06
D,Democratic Republic of Congo,35120.66667,34266,342.4,310,830,825,5,4,0,0,13762,31871,12718.4,29262,1043.6,2609,89561404,89561404,6/10/21,2021-06
D,Democratic Republic of Congo,36833.83333,35918,370.2,250,859,854,5.4,8,0,0,0,0,0,0,0,0,89561404,89561404,6/15/21,2021-06
D,Democratic Republic of Congo,38021.66667,37809,270.3333333,290,882,879,5,6,0,0,14317,42951,13447.33333,40342,869.6666667,2609,89561404,89561404,6/20/21,2021-06
D,Denmark,288011.6667,286420,640.2,597,2519.666667,2519,0.6,1,33364722,33136737,0,0,2448873,2360786,1393183.4,1353204,5792203,5792203,6/5/21,2021-06
D,Denmark,290417.1667,289501,377.6,477,2524.333333,2523,1.2,2,33913111.2,33742816,0,0,2692432.4,2609474,1488932.8,1456702,5792203,5792203,6/10/21,2021-06
D,Denmark,291870.6667,291139,272.2,227,2528.333333,2528,0.8,1,34351891.4,34168599,0,0,2929025.6,2838178,1590369,1542136,5792203,5792203,6/15/21,2021-06
D,Denmark,292620,292467,167.3333333,194,2531.666667,2531,0.333333333,0,11513357,34540071,0,0,2032325.333,3028792,1109085.333,1650635,5792203,5792203,6/20/21,2021-06
D,Djibouti,11564.33333,11556,2.6,2,154,154,0,0,0,0,0,0,0,0,0,0,988002,988002,6/5/21,2021-06
D,Djibouti,11572.5,11570,1.6,3,154,154,0,0,0,0,0,0,0,0,0,0,988002,988002,6/10/21,2021-06
D,Djibouti,11582.83333,11575,2.4,0,154,154,0.2,0,0,0,0,0,0,0,0,0,988002,988002,6/15/21,2021-06
D,Djibouti,11591,11587,2.666666667,0,155,155,0,0,0,0,0,0,0,0,0,0,988002,988002,6/20/21,2021-06
D,Dominica,188,188,0,0,0,0,0,0,0,0,15015.6,37400,8003.6,19970,7012,17430,71991,71991,6/5/21,2021-06
D,Dominica,188.8333333,188,0.2,0,0,0,0,0,0,0,7595.6,0,4026.8,0,3568.8,0,71991,71991,6/10/21,2021-06
D,Dominica,190.3333333,189,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,71991,71991,6/15/21,2021-06
D,Dominica,147898.8333,191,578.8,0,0,0,1.8,0,0,0,1816380.6,0,1347609.6,0,468771,0,4382356.2,71991,6/20/21,2021-06
D,Dominican Republic,302621.3333,299681,1202.8,1267,3653.666667,3652,8,6,637224.8,0,5457357.2,5115370,3981942.2,3784461,1475415,1330909,10847904,10847904,6/5/21,2021-06
D,Dominican Republic,308105.3333,305569,1009.8,1141,3700,3695,4.4,9,976469.2,0,6213314.2,6050983,4244816.4,4223427,1968497.8,1827556,10847904,10847904,6/10/21,2021-06
D,Dominican Republic,313612,310391,1267.6,914,3725.333333,3717,9.2,9,657638,0,6696181,6473104,4369230.4,4286397,2326950.6,2186707,10847904,10847904,6/15/21,2021-06
D,Dominican Republic,317600,316787,851,972,3761,3756,5,2,0,0,4728307.667,7012445,3055910,4541739,1672397.667,2470706,10847904,10847904,6/20/21,2021-06
E,Ecuador,433233.1667,431429,626.2,690,20798.66667,20773,29.6,18,1394385.8,1388942,2163421.2,2645983,1453660.2,1774025,709761,871958,17643060,17643060,6/5/21,2021-06
E,Ecuador,438116.5,436023,1053.8,2153,20988,20949,29.6,46,1129535.4,1405855,616234.4,0,408631.8,0,207602.6,0,17643060,17643060,6/10/21,2021-06
E,Ecuador,443219.5,439374,1289.4,235,21129.66667,21061,46.6,10,0,0,1338328.2,3133387,886345.4,2079889,451982.8,1053498,17643060,17643060,6/15/21,2021-06
E,Ecuador,446750,446441,530,855,21304,21293,10.33333333,9,0,0,2412964.333,3580667,1598473.667,2368971,814490.6667,1211696,17643060,17643060,6/20/21,2021-06
E,Egypt,269127.1667,267171,788.4,821,15353.33333,15309,40.6,41,0,0,668043.2,0,564035,0,104008.2,0,102334403,102334403,6/5/21,2021-06
E,Egypt,272783.1667,271047,700.6,755,15546.33333,15510,36.6,39,0,0,1450747.6,0,1202135.8,0,248611.8,0,102334403,102334403,6/10/21,2021-06
E,Egypt,275874.8333,274404,592.2,609,15724.66667,15691,35,37,0,0,758941.4,0,623563.6,0,135377.8,0,102334403,102334403,6/15/21,2021-06
E,Egypt,277793.3333,277288,513,532,15897.33333,15859,35.33333333,30,0,0,1336822.333,4010467,1105284.667,3315854,231537.6667,694613,102334403,102334403,6/20/21,2021-06
E,El Salvador,74623.33333,74141,168.4,0,2270,2266,3.8,6,0,0,875717.8,0,509286.2,0,366431.6,0,6486201,6486201,6/5/21,2021-06
E,El Salvador,75508.66667,75351,73.6,368,2288,2284,4,5,0,0,462184.8,0,269143.2,0,193041.6,0,6486201,6486201,6/10/21,2021-06
E,El Salvador,76630.16667,76297,269.2,946,2310,2305,5.6,6,0,0,1456589,2388927,843640.6,1384489,612948.4,1004438,6486201,6486201,6/15/21,2021-06
E,El Salvador,77356,77100,262.3333333,403,2336.333333,2332,4.666666667,5,0,0,1684191,0,973585.6667,0,710605.3333,0,6486201,6486201,6/20/21,2021-06
E,Equatorial Guinea,8633,8626,13.6,54,118,118,0,0,0,0,0,0,0,0,0,0,1402985,1402985,6/5/21,2021-06
E,Equatorial Guinea,8650.666667,8640,4.4,0,118.6666667,118,0.4,0,0,0,99082.4,247228,59431.6,148579,39650.8,98649,1402985,1402985,6/10/21,2021-06
E,Equatorial Guinea,8683,8662,7.2,0,120,120,0,0,0,0,102435.2,255030,59431.6,148579,43003.6,106451,1402985,1402985,6/15/21,2021-06
E,Equatorial Guinea,8704.666667,8698,3.333333333,0,120,120,0,0,51448,0,0,0,0,0,0,0,1402985,1402985,6/20/21,2021-06
E,Eritrea,4567.666667,4427,52.6,0,14,14,0,0,0,0,0,0,0,0,0,0,3546427,3546427,6/5/21,2021-06
E,Eritrea,4883.833333,4766,58.2,76,16,16,0.4,2,0,0,0,0,0,0,0,0,3546427,3546427,6/10/21,2021-06
E,Eritrea,5216.166667,5012,71,31,17.66666667,17,0.6,1,0,0,0,0,0,0,0,0,3546427,3546427,6/15/21,2021-06
E,Eritrea,5430.333333,5362,57.33333333,26,19.66666667,19,0.666666667,0,0,0,0,0,0,0,0,0,3546427,3546427,6/20/21,2021-06
E,Estonia,130209.8333,130068,61,63,1263,1262,1,2,1461073.8,1454264,771548,757070,504615,498965,266933,258105,1326539,1326539,6/5/21,2021-06
E,Estonia,130483.6667,130364,45.6,54,1266,1266,0.2,1,1478711.4,1472070,823535,806534,521876.6,516493,301658.4,290041,1326539,1326539,6/10/21,2021-06
E,Estonia,130715,130599,48.6,61,1266.333333,1266,0.2,0,1497820.6,1489985,874109.4,848165,536666.8,530448,337442.6,317717,1326539,1326539,6/15/21,2021-06
E,Estonia,130826.3333,130806,24.66666667,25,1268.333333,1268,0.666666667,1,1005893.667,1507048,907594.3333,899892,546744.6667,544194,360849.6667,355698,1326539,1326539,6/20/21,2021-06
E,Eswatini,18672,18636,12.4,4,673,673,0.6,0,0,0,0,0,0,0,0,0,1160164,1160164,6/5/21,2021-06
E,Eswatini,18732.66667,18705,10.4,11,676,676,0,0,0,0,0,0,0,0,0,0,1160164,1160164,6/10/21,2021-06
E,Eswatini,18788.33333,18754,13,8,676,676,0.2,0,0,0,0,0,0,0,0,0,1160164,1160164,6/15/21,2021-06
E,Eswatini,18832.66667,18813,14.33333333,2,677,677,0,0,0,0,0,0,0,0,0,0,1160164,1160164,6/20/21,2021-06
E,Ethiopia,273165.6667,272805,153.2,173,4207.666667,4201,6.6,8,2756042.6,2748152,1889076,1878367,1508803.4,1878367,0,0,114963583,114963583,6/5/21,2021-06
E,Ethiopia,274101.8333,273678,189.6,280,4234.333333,4231,4.8,5,2781613.4,2770859,1935561.4,1920676,0,0,0,0,114963583,114963583,6/10/21,2021-06
E,Ethiopia,274830.8333,274480,138,134,4259.666667,4257,6,7,2808384,2797358,1966263.4,1954623,0,0,0,0,114963583,114963583,6/15/21,2021-06
E,Ethiopia,275301,275194,118.3333333,158,4286.333333,4283,3.333333333,3,1884387.667,2824993,658652.3333,1975957,0,0,0,0,114963583,114963583,6/20/21,2021-06
F,Faeroe Islands,0,0,0,0,0,0,0,0,0,0,22044.2,0,13652.2,0,8392,0,48865,48865,6/5/21,2021-06
F,Faeroe Islands,0,0,0,0,0,0,0,0,0,0,7997.4,0,5096.8,0,2900.6,0,48865,48865,6/10/21,2021-06
F,Faeroe Islands,0,0,0,0,0,0,0,0,0,0,32788.2,40331,20640.4,25686,12147.8,14645,48865,48865,6/15/21,2021-06
F,Faeroe Islands,0,0,0,0,0,0,0,0,0,0,43456,42457,26127.66667,25952,17328.33333,16505,48865,48865,6/20/21,2021-06
F,Fiji,781,604,61.8,33,4,4,0,0,133304,127596,44685.8,0,43766,0,919.8,0,896444,896444,6/5/21,2021-06
F,Fiji,1091.5,919,65.2,39,4,4,0,0,119099.4,143991,0,0,0,0,0,0,896444,896444,6/10/21,2021-06
F,Fiji,1618,1322,118.4,116,5.333333333,5,0.4,1,0,0,48507.8,242539,47588,237940,919.8,4599,896444,896444,6/15/21,2021-06
F,Fiji,2108,1964,157.3333333,166,7.666666667,7,1,1,0,0,91336,0,85339.33333,0,5996.666667,0,896444,896444,6/20/21,2021-06
F,Finland,93365.33333,93158,96.4,120,959,959,0,0,5171753.4,5148400,2622004,0,2125002.8,0,497001.2,0,5540718,5540718,6/5/21,2021-06
F,Finland,93773.5,93613,66,93,964,964,1,5,5239365,5218106,3485606.2,3382623,2786160.6,2721652,699445.6,660971,5540718,5540718,6/10/21,2021-06
F,Finland,94131.16667,93923,83.8,73,966,964,0.6,0,5300746.8,5275307,3742819.8,3578059,2958086.8,2848931,784733,729128,5540718,5540718,6/15/21,2021-06
F,Finland,94400.66667,94334,73.33333333,65,967,967,0,0,1775715.333,5327146,2626532.667,3929061,2056312,3077639,570220.6667,851422,5540718,5540718,6/20/21,2021-06
F,France,5779912.667,5769291,4897.6,6654,110173,110135,57.2,57,0,0,41104650.8,40204365,28513949.6,27985034,12973246,12587905,67564251,67564251,6/5/21,2021-06
F,France,5799689.167,5791608,3177.4,4483,110492.6667,110432,50.4,68,0,0,44048152.6,42982012,30136450,29584479,14349438.4,13816152,67564251,67564251,6/10/21,2021-06
F,France,5813007.167,5806255,2852,3243,110742.6667,110692,54,76,0,0,46979700.4,45644727,31453807.8,30860920,16004825.2,15243813,67564251,67564251,6/15/21,2021-06
F,France,5820156.333,5819088,1508.333333,1816,110943.6667,110900,35,14,0,0,32463029.67,48400746,21439253.67,32066297,11356474.67,16831185,67564251,67564251,6/20/21,2021-06
F,French Polynesia,0,0,0,0,0,0,0,0,0,0,23147.8,0,12640.8,0,10507,0,280904,280904,6/5/21,2021-06
F,French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280904,280904,6/10/21,2021-06
F,French Polynesia,0,0,0,0,0,0,0,0,0,0,23878.6,119393,12949.8,64749,10928.8,54644,280904,280904,6/15/21,2021-06
F,French Polynesia,0,0,0,0,0,0,0,0,0,0,62742,0,33956.5,0,28785.5,0,280904,280904,6/20/21,2021-06
G,Gabon,24636,24591,21,0,154,154,0.4,0,0,0,10619.8,23371,6821.4,14352,3798.4,9019,2225728,2225728,6/5/21,2021-06
G,Gabon,24735.66667,24696,11.8,0,156,156,0.2,0,0,0,13139.2,0,9078.4,0,4060.8,0,2225728,2225728,6/10/21,2021-06
G,Gabon,24829.83333,24755,21.8,0,157,157,0.2,0,0,0,8347.4,0,5880,0,2467.4,0,2225728,2225728,6/15/21,2021-06
G,Gabon,24871,24864,7,0,158,158,0,0,285355.3333,0,0,0,0,0,0,0,2225728,2225728,6/20/21,2021-06
G,Gambia,6001,5999,0.6,0,179,179,0,0,0,0,8162,0,6084.2,0,2077.8,0,2416664,2416664,6/5/21,2021-06
G,Gambia,6009.666667,6002,2.8,0,179.6666667,179,0.2,0,0,0,0,0,0,0,0,0,2416664,2416664,6/10/21,2021-06
G,Gambia,6022.666667,6016,1.6,0,180.6666667,180,0.2,0,0,0,0,0,0,0,0,0,2416664,2416664,6/15/21,2021-06
G,Gambia,6038,6024,7,0,181,181,0,0,0,0,0,0,0,0,0,0,2416664,2416664,6/20/21,2021-06
G,Georgia,350121.3333,348594,697.4,832,4912.333333,4893,21.2,17,3108200,0,180400,211728,140826.6,167332,39573.4,44396,3989175,3989175,6/5/21,2021-06
G,Georgia,353609.1667,351954,605.4,705,5014,4996,15.6,14,2125800,5259000,209515.6,249268,159579.8,191001,49935.8,58267,3989175,3989175,6/10/21,2021-06
G,Georgia,357216.5,355368,816.8,1092,5097.666667,5083,17.6,23,1093200,0,295501.2,281360,221126.6,212163,74374.6,69197,3989175,3989175,6/15/21,2021-06
G,Georgia,359359,358881,565,521,5178,5160,17,12,0,0,213191.6667,0,157543.3333,0,55648.33333,0,3989175,3989175,6/20/21,2021-06
G,Germany,3712209.333,3706934,2237,2249,89289,89228,88,76,12439745.4,0,55959606,54688287,38313045.6,37849710,18575596.2,17675662,83783945,83783945,6/5/21,2021-06
G,Germany,3722419,3718617,1659.6,2747,89785,89693,70.4,101,12604340.8,0,60419651.6,59105597,40041369.2,39526029,21652340.6,20738909,83783945,83783945,6/10/21,2021-06
G,Germany,3728014.5,3725328,1085.8,1160,90180.33333,90079,89.2,135,0,0,64667705.2,62479579,41651149.4,40811332,24567877.2,23086756,83783945,83783945,6/15/21,2021-06
G,Germany,3730683,3730126,569,529,90476.66667,90400,54.33333333,10,0,0,67299551,66566379,42607026,42336221,26390666.67,25893557,83783945,83783945,6/20/21,2021-06
G,Ghana,94268.33333,94188,36.2,0,786.6666667,786,0.6,0,722556.2,1199082,0,0,0,0,0,0,31072945,31072945,6/5/21,2021-06
G,Ghana,94498.5,94369,24.8,0,789,789,0,0,731467,1215518,0,0,0,0,0,0,31072945,31072945,6/10/21,2021-06
G,Ghana,94847.66667,94699,84,206,790,790,0.8,1,0,0,0,0,0,0,0,0,31072945,31072945,6/15/21,2021-06
G,Ghana,95069.33333,94913,107.6666667,0,793.6666667,793,0.333333333,0,0,0,410958.6667,1232876,284015.6667,852047,126943,380829,31072945,31072945,6/20/21,2021-06
G,Gibraltar,0,0,0,0,0,0,0,0,0,0,15550.6,0,7823.6,0,7727,0,33691,33691,6/5/21,2021-06
G,Gibraltar,0,0,0,0,0,0,0,0,0,0,15566.2,0,7826.6,0,7739.6,0,33691,33691,6/10/21,2021-06
G,Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33691,33691,6/15/21,2021-06
G,Gibraltar,0,0,0,0,0,0,0,0,0,0,38984.5,0,19587,0,19397.5,0,33691,33691,6/20/21,2021-06
G,Greece,410907.8333,408789,912.6,932,12277,12253,25.6,35,7848774.6,9771260,6265034.2,6084963,4012029.4,3904249,2385330.4,2305626,10423056,10423056,6/5/21,2021-06
G,Greece,414714.8333,413170,596.2,750,12384.33333,12370,18.2,24,8025985.6,9952216,6754891.4,6564056,4199991.4,4130759,2713387.6,2582154,10423056,10423056,6/10/21,2021-06
